,numero,nombre,apodo,juego,arquetipo,posicion_en,elemento_en,disparo,control,tecnica,defensa,fisico,velocidad,inteligencia,total,age_group,genero,rol,imagen_url,fecha_creacion,fecha_actualizacion
350,2981,Gale Mistral,Mistral,Inazuma Eleven GO: Light / Shadow,Justicia,DF,Wind,116,120,123,133,138,119,149,898,Middle School,Female,Player,https://dxi4wb638ujep.cloudfront.net/1/k/o/v/ovz6sdsmq9m.png,2025-12-21 14:50:44,2025-12-21 14:50:44
351,2614,Damien Blackloch,Damien,,Juego Sucio,FW,Wind,159,151,137,113,109,109,120,898,,,,https://dxi4wb638ujep.cloudfront.net/1/k/h/f/hfxy12ymgvm.png,2025-12-21 14:50:44,2026-01-07 17:11:09
352,2607,Yang,Yang,Inazuma Eleven GO: Light / Shadow,Justicia,FW,Mountain,159,151,137,113,109,109,120,898,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/k/i/kir8iflztz0.png,2025-12-21 14:50:44,2025-12-21 14:50:44
353,2459,Davy Jones,Jones,Inazuma Eleven GO: Light / Shadow,Afinidad,FW,Wind,159,151,137,113,109,109,120,898,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/v/p/vpvq32j6zwk.png,2025-12-21 14:50:44,2025-12-21 14:50:44
354,2589,Beamer Daye,Daye,Inazuma Eleven GO: Light / Shadow,Contraataque,DF,Fire,116,120,123,133,138,119,149,898,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/-/l/-lcaegxg-te.png,2025-12-21 14:50:44,2025-12-21 14:50:44
355,2588,Dwight Whittaker,Whittaker,Inazuma Eleven GO: Light / Shadow,Juego Sucio,DF,Mountain,116,120,123,133,138,119,149,898,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/8/e/8efgqffq7ve.png,2025-12-21 14:50:44,2025-12-21 14:50:44
356,2579,Erik Pentona,Pentona,Inazuma Eleven GO: Light / Shadow,Juego Sucio,FW,Mountain,159,151,137,113,109,109,120,898,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/w/e/weimftsmtfs.png,2025-12-21 14:50:44,2025-12-21 14:50:44
357,2578,David Quintola,Quintola,Inazuma Eleven GO: Light / Shadow,Tensión,FW,Mountain,159,151,137,113,109,109,120,898,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/n/2/n25hos0case.png,2025-12-21 14:50:44,2025-12-21 14:50:44
358,2576,Jacques Cinquini,Cinquini,Inazuma Eleven GO: Light / Shadow,Justicia,FW,Mountain,159,151,137,113,109,109,120,898,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/4/2/42trfsbvmzm.png,2025-12-21 14:50:44,2025-12-21 14:50:44
359,2575,Quinque Flores,Flores,Inazuma Eleven GO: Light / Shadow,Justicia,FW,Fire,159,151,137,113,109,109,120,898,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/m/c/mcszufynrmk.png,2025-12-21 14:50:44,2025-12-21 14:50:44
360,2487,Iggie Loo,Loo,Inazuma Eleven GO: Light / Shadow,Justicia,DF,Wind,116,120,123,133,138,119,149,898,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/t/m/tmhex6-xexm.png,2025-12-21 14:50:44,2025-12-21 14:50:44
361,3118,Cynthia Electra,Synthpop,Inazuma Eleven GO: Light / Shadow,Juego Sucio,FW,Fire,159,151,137,113,109,109,120,898,Middle School,Female,Player,https://dxi4wb638ujep.cloudfront.net/1/k/w/x/wxb0aaac-t8.png,2025-12-21 14:50:45,2025-12-21 14:50:45
362,2498,Grisley Bear,Grizzly,Inazuma Eleven GO: Light / Shadow,Juego Sucio,FW,Fire,159,151,137,113,109,109,120,898,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/k/o/ko2zsn1efrc.png,2025-12-21 14:50:44,2025-12-21 14:50:44
363,2544,Triton Nettuno,Nettuno,Inazuma Eleven GO: Light / Shadow,Tensión,FW,Wind,159,151,137,113,109,109,120,898,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/w/z/wzym9rkqlvk.png,2025-12-21 14:50:44,2025-12-21 14:50:44
364,2509,Langford Ash,Langford,Inazuma Eleven GO: Light / Shadow,Brecha,FW,Mountain,159,151,137,113,109,109,120,898,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/3/h/3huibjiupd8.png,2025-12-21 14:50:44,2025-12-21 14:50:44
365,3816,Circulus Corona,Circulus,,Tensión,FW,Fire,159,151,137,113,109,109,120,898,,,,https://dxi4wb638ujep.cloudfront.net/1/k/1/0/10v5dpjfhns.png,2025-12-21 14:50:46,2026-01-05 19:11:51
366,3804,Despina Lux,Despina,,Brecha,FW,Mountain,159,151,137,113,109,109,120,898,,,,https://dxi4wb638ujep.cloudfront.net/1/k/d/x/dxgyle7gwom.png,2025-12-21 14:50:46,2026-01-07 16:58:26
367,3833,Skip Flashman,Skip,,Juego Sucio,DF,Wind,116,120,123,133,138,119,149,898,,,,https://dxi4wb638ujep.cloudfront.net/1/k/j/t/jtvnwixyib0.png,2025-12-21 14:50:46,2026-01-07 17:54:49
368,3834,Chip Flashman,Chip,,Tensión,FW,Wind,159,151,137,113,109,109,120,898,,,,https://dxi4wb638ujep.cloudfront.net/1/k/s/7/s7ksd3xiloc.png,2025-12-21 14:50:46,2026-01-07 17:55:03
369,3844,Miriam Sharpe,Keenan's Mom,,Brecha,FW,Mountain,159,151,137,113,109,109,120,898,,,,https://dxi4wb638ujep.cloudfront.net/1/k/7/f/7fb3sizrgxe.png,2025-12-21 14:50:46,2026-01-07 15:43:46
370,3360,Chell,Chell,Inazuma Eleven GO Chrono Stones: Wildfire / Thunderflash,Brecha,FW,Wind,159,151,137,113,109,109,120,898,Exobeing,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/w/i/wih8mspz7g8.png,2025-12-21 14:50:45,2025-12-21 14:50:45
371,3361,Zetoh,Zetoh,Inazuma Eleven GO Chrono Stones: Wildfire / Thunderflash,Contraataque,FW,Fire,159,151,137,113,109,109,120,898,Exobeing,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/b/k/bk2dltpjwtu.png,2025-12-21 14:50:45,2025-12-21 14:50:45
372,3847,Globulus Ava,Ava,,Juego Sucio,DF,Fire,116,120,123,133,138,119,149,898,,,,https://dxi4wb638ujep.cloudfront.net/1/k/k/3/k3ww_3_rnks.png,2025-12-21 14:50:46,2026-01-07 17:04:05
373,3850,Globulus Ava,Ava,,Contraataque,DF,Fire,116,120,123,133,138,119,149,898,,,,https://dxi4wb638ujep.cloudfront.net/1/k/a/a/aa6woqx-od8.png,2025-12-21 14:50:46,2026-01-07 17:32:51
374,3773,Bala Gasgula,Gasgula,,Contraataque,FW,Fire,159,151,137,113,109,109,120,898,,,,https://dxi4wb638ujep.cloudfront.net/1/k/s/m/smff62aqvf8.png,2025-12-21 14:50:46,2026-01-07 17:59:32
375,3375,Dekih,Dekih,Inazuma Eleven GO Chrono Stones: Wildfire / Thunderflash,Tensión,FW,Forest,159,151,137,113,109,109,120,898,Exobeing,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/2/p/2pp6qy0ttp8.png,2025-12-21 14:50:45,2025-12-21 14:50:45
376,3376,Yuh,Yuh,Inazuma Eleven GO Chrono Stones: Wildfire / Thunderflash,Contraataque,FW,Wind,159,151,137,113,109,109,120,898,Exobeing,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/h/n/hnybhnspaau.png,2025-12-21 14:50:45,2025-12-21 14:50:45
377,3747,Ogar Circes,Ogar,,Afinidad,DF,Mountain,116,120,123,133,138,119,149,898,,,,https://dxi4wb638ujep.cloudfront.net/1/k/2/k/2kf8i_utu7c.png,2025-12-21 14:50:46,2026-01-07 15:52:29
378,4041,Biffy Sausse,Biffy,,Afinidad,DF,Mountain,116,120,123,133,138,119,149,898,,,,https://dxi4wb638ujep.cloudfront.net/1/k/w/p/wpyvy3u4pmm.png,2025-12-21 14:50:46,2026-01-07 17:54:19
379,4042,Hubert Iger,Iger,,Brecha,FW,Mountain,159,151,137,113,109,109,120,898,,,,https://dxi4wb638ujep.cloudfront.net/1/k/y/i/yi1z2ugukgm.png,2025-12-21 14:50:46,2026-01-07 17:54:32
380,4044,Haniwa Pawlo,Hanipawlo,,Afinidad,DF,Fire,116,120,123,133,138,119,149,898,,,,https://dxi4wb638ujep.cloudfront.net/1/k/j/p/jpnnimvmszu.png,2025-12-21 14:50:46,2026-01-07 15:37:20
381,3390,Kyon Canis,Canis,Inazuma Eleven GO Chrono Stones: Wildfire / Thunderflash,Brecha,FW,Mountain,159,151,137,113,109,109,120,898,Exobeing,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/n/n/nnmdzvxvejc.png,2025-12-21 14:50:45,2025-12-21 14:50:45
382,3733,Domitri Sobirov,Domitri,,Afinidad,FW,Mountain,159,151,137,113,109,109,120,898,,,,https://dxi4wb638ujep.cloudfront.net/1/k/1/b/1ba0pzhcsxu.png,2025-12-21 14:50:46,2026-01-07 15:52:16
383,4421,Winsor Compete,Winsor,Inazuma Eleven: Victory Road,Brecha,DF,Mountain,116,120,123,133,138,119,149,898,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/7/i/7iyb2rafrau.png,2025-12-21 14:50:47,2025-12-21 14:50:47
384,4422,Charis Benzaie,Benzaie,Inazuma Eleven: Victory Road,Juego Sucio,DF,Mountain,116,120,123,133,138,119,149,898,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/i/b/ibem1nuj518.png,2025-12-21 14:50:47,2025-12-21 14:50:47
385,3404,Terri Ann Thrope,Thrope,,Justicia,FW,Forest,159,151,137,113,109,109,120,898,,,,https://dxi4wb638ujep.cloudfront.net/1/k/q/x/qxrt9vklyde.png,2025-12-21 14:50:45,2026-01-07 16:13:20
386,3406,Luke Kayon,Kayon,,Tensión,FW,Mountain,159,151,137,113,109,109,120,898,,,,https://dxi4wb638ujep.cloudfront.net/1/k/1/x/1xbbkrlw-cm.png,2025-12-21 14:50:45,2026-01-07 18:23:28
387,4425,Amelia Rainwalker,Amelia,Inazuma Eleven: Victory Road,Justicia,DF,Wind,116,120,123,133,138,119,149,898,Middle School,Female,Player,https://dxi4wb638ujep.cloudfront.net/1/k/q/p/qpgpijjtjtm.png,2025-12-21 14:50:47,2025-12-22 18:07:10
388,4426,Marisol Cavallo,Cavallo,Inazuma Eleven: Victory Road,Tensión,DF,Fire,116,120,123,133,138,119,149,898,Middle School,Female,Player,https://dxi4wb638ujep.cloudfront.net/1/k/b/n/bnrul2vxkgk.png,2025-12-21 14:50:47,2025-12-22 18:07:10
389,4427,Meridia Althoff,Althoff,Inazuma Eleven: Victory Road,Brecha,DF,Wind,116,120,123,133,138,119,149,898,Middle School,Female,Player,https://dxi4wb638ujep.cloudfront.net/1/k/k/g/kgd6bu8l8z8.png,2025-12-21 14:50:47,2025-12-22 18:07:10
390,4430,Lycus Foxworth,Foxworth,Inazuma Eleven: Victory Road,Justicia,DF,Forest,116,120,123,133,138,119,149,898,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/5/p/5p1hyyizugu.png,2025-12-21 14:50:47,2025-12-21 14:50:47
391,4433,Kelvin Steelborne,Steelborne,Inazuma Eleven: Victory Road,Afinidad,DF,Mountain,116,120,123,133,138,119,149,898,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/b/k/bkcipvzijqu.png,2025-12-21 14:50:47,2025-12-22 18:07:11
392,3416,Woodrow Stake,Stake,,Contraataque,FW,Forest,159,151,137,113,109,109,120,898,,,,https://dxi4wb638ujep.cloudfront.net/1/k/k/z/kzkmtcoqnws.png,2025-12-21 14:50:45,2026-01-07 17:19:38
393,3417,Nora Flexion,Flexion,,Brecha,FW,Forest,159,151,137,113,109,109,120,898,,,,https://dxi4wb638ujep.cloudfront.net/1/k/v/x/vxvh-joqgle.png,2025-12-21 14:50:45,2026-01-07 16:13:32
394,4434,Lemmy Stretchen,Stretchen,Inazuma Eleven: Victory Road,Justicia,DF,Fire,116,120,123,133,138,119,149,898,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/-/k/-k8iqz_hbmu.png,2025-12-21 14:50:47,2025-12-22 18:07:11
395,4437,Juno Hundertmark,Hundertmark,Inazuma Eleven: Victory Road,Unknown,DF,Wind,116,120,123,133,138,119,149,898,Middle School,Female,Coordinator,https://dxi4wb638ujep.cloudfront.net/1/k/o/y/oyxxlfats7e.png,2025-12-21 14:50:47,2025-12-22 18:07:11
396,3714,Napa Rattana,Rattana,,Justicia,DF,Forest,116,120,123,133,138,119,149,898,,,,https://dxi4wb638ujep.cloudfront.net/1/k/c/_/c__vamvvpom.png,2025-12-21 14:50:46,2026-01-07 17:35:41
397,4439,Meridia Althoff,Althoff,Inazuma Eleven: Victory Road,Justicia,DF,Wind,116,120,123,133,138,119,149,898,Middle School,Female,Player,https://dxi4wb638ujep.cloudfront.net/1/k/k/g/kgd6bu8l8z8.png,2025-12-21 14:50:47,2025-12-22 16:55:38
398,3430,Gentian,Gentian,,Tensión,FW,Mountain,159,151,137,113,109,109,120,898,,,,https://dxi4wb638ujep.cloudfront.net/1/k/s/t/stqwetblhdm.png,2025-12-21 14:50:45,2026-01-07 18:16:28
399,3433,Cross Word Cryptix,Cryptix,,Contraataque,FW,Wind,159,151,137,113,109,109,120,898,,,,https://dxi4wb638ujep.cloudfront.net/1/k/v/1/v1qpxn51zrk.png,2025-12-21 14:50:45,2026-01-07 17:18:11
400,4536,Kaien Spiradawn,Spiradawn,Inazuma Eleven: Victory Road,Tensión,FW,Wind,159,151,137,113,109,109,120,898,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/k/q/kqy5zqgiknu.png,2025-12-21 14:50:47,2025-12-22 18:07:12
401,4524,Dawsey Geistfeld,Geistfeld,Inazuma Eleven: Victory Road,Contraataque,FW,Wind,159,151,137,113,109,109,120,898,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/1/2/12mb7i0hnz0.png,2025-12-21 14:50:47,2025-12-22 18:07:11
402,4521,Marinus Courier,Courier,Inazuma Eleven: Victory Road,Justicia,FW,Fire,159,151,137,113,109,109,120,898,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/x/4/x4cogmtj9ve.png,2025-12-21 14:50:47,2025-12-22 18:07:11
403,3586,Fanqs Kamagen,Kamagen,Inazuma Eleven GO Chrono Stones: Wildfire / Thunderflash,Juego Sucio,FW,Forest,159,151,137,113,109,109,120,898,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/q/f/qf3ikkhd__8.png,2025-12-21 14:50:46,2025-12-21 14:50:46
404,4519,Umbren Lightwood,Lightwood,Inazuma Eleven: Victory Road,Contraataque,FW,Wind,159,151,137,113,109,109,120,898,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/m/q/mqzjrz1zqms.png,2025-12-21 14:50:47,2025-12-22 18:07:11
405,3596,Van Yamano,Van,,Afinidad,FW,Mountain,159,151,137,113,109,109,120,898,,,,https://dxi4wb638ujep.cloudfront.net/1/k/b/y/bylcaoyvnsk.png,2025-12-21 14:50:46,2026-01-07 17:35:22
406,3597,Hiro Hughes,Hiro,,Juego Sucio,FW,Wind,159,151,137,113,109,109,120,898,,,,https://dxi4wb638ujep.cloudfront.net/1/k/h/3/h3gpj1hnsmu.png,2025-12-21 14:50:46,2026-01-07 15:17:06
407,3600,Silvain Hache,Hache,Inazuma Eleven GO Chrono Stones: Wildfire / Thunderflash,Tensión,FW,Wind,159,151,137,113,109,109,120,898,Exobeing,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/m/_/m_tnal4vi0k.png,2025-12-21 14:50:46,2025-12-21 14:50:46
408,3603,Venom Braggard,Braggard,Inazuma Eleven GO Chrono Stones: Wildfire / Thunderflash,Tensión,DF,Forest,116,120,123,133,138,119,149,898,Exobeing,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/f/z/fz4fqw5lvh8.png,2025-12-21 14:50:46,2025-12-21 14:50:46
409,3604,Redd Hazzard,Hazzard,Inazuma Eleven GO Chrono Stones: Wildfire / Thunderflash,Afinidad,FW,Fire,159,151,137,113,109,109,120,898,Exobeing,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/u/x/uxjk9pfx4su.png,2025-12-21 14:50:46,2025-12-21 14:50:46
410,3612,Sor,Sor,Inazuma Eleven GO Chrono Stones: Wildfire / Thunderflash,Unknown,DF,Wind,116,120,123,133,138,119,149,898,Exobeing,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/n/x/nxku-q0rr3k.png,2025-12-21 14:50:46,2025-12-21 14:50:46
411,4508,Kain Vijet,Kain,Inazuma Eleven: Victory Road,Brecha,DF,Mountain,116,120,123,133,138,119,149,898,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/y/u/yuyd_kdakvc.png,2025-12-21 14:50:47,2025-12-22 18:07:12
412,4507,Edmond Pias,Edmond,Inazuma Eleven: Victory Road,Tensión,DF,Wind,116,120,123,133,138,119,149,898,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/4/b/4br2s5os_1s.png,2025-12-21 14:50:47,2025-12-22 18:07:11
413,3629,Juliet,Juliet,Inazuma Eleven GO Chrono Stones: Wildfire / Thunderflash,Unknown,FW,Wind,159,151,137,113,109,109,120,898,Exobeing,Female,Player,https://dxi4wb638ujep.cloudfront.net/1/k/c/z/czvjndxti9e.png,2025-12-21 14:50:46,2025-12-21 14:50:46
414,4494,Judie Cassios,Judie,Inazuma Eleven: Victory Road,Brecha,DF,Fire,116,120,123,133,138,119,149,898,Middle School,Female,Player,https://dxi4wb638ujep.cloudfront.net/1/k/0/n/0nusl8g_u_8.png,2025-12-21 14:50:47,2025-12-22 18:07:11
415,3642,Ough Cee,Cee,Inazuma Eleven GO Chrono Stones: Wildfire / Thunderflash,Unknown,FW,Fire,159,151,137,113,109,109,120,898,Exobeing,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/r/p/rpi5pnkdodc.png,2025-12-21 14:50:46,2025-12-21 14:50:46
416,4471,Conley Quiver,Quiver,Inazuma Eleven: Victory Road,Contraataque,DF,Wind,116,120,123,133,138,119,149,898,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/z/b/zbi9jyjqoz8.png,2025-12-21 14:50:47,2025-12-22 18:07:11
417,3684,Soyeon Sim,Soyeon,,Contraataque,FW,Mountain,159,151,137,113,109,109,120,898,,,,https://dxi4wb638ujep.cloudfront.net/1/k/z/y/zyhaftike1c.png,2025-12-21 14:50:46,2026-01-07 15:40:38
418,3685,Jun-Yeong Lee,Jun-Yeong,,Contraataque,FW,Forest,159,151,137,113,109,109,120,898,,,,https://dxi4wb638ujep.cloudfront.net/1/k/3/a/3a6nfsrtlz8.png,2025-12-21 14:50:46,2026-01-07 15:41:13
419,4460,Autry Rogers,Rogers,Inazuma Eleven: Victory Road,Justicia,DF,Fire,116,120,123,133,138,119,149,898,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/x/g/xgphnrxgtf8.png,2025-12-21 14:50:47,2025-12-21 14:50:47
420,4459,Sentry Scarborough,Scarborough,Inazuma Eleven: Victory Road,Brecha,DF,Mountain,116,120,123,133,138,119,149,898,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/r/p/rpsu02eoy_m.png,2025-12-21 14:50:47,2025-12-21 14:50:47
421,4458,Peake Fletcher,Fletcher,Inazuma Eleven: Victory Road,Juego Sucio,DF,Forest,116,120,123,133,138,119,149,898,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/g/n/gnd1zji01mk.png,2025-12-21 14:50:47,2025-12-21 14:50:47
422,4449,Juno Hundertmark,Hundertmark,Inazuma Eleven: Victory Road,Justicia,DF,Wind,116,120,123,133,138,119,149,898,Middle School,Female,Coordinator,https://dxi4wb638ujep.cloudfront.net/1/k/o/y/oyxxlfats7e.png,2025-12-21 14:50:47,2025-12-22 16:55:38
423,4446,Lemmy Stretchen,Stretchen,Inazuma Eleven: Victory Road,Afinidad,DF,Fire,116,120,123,133,138,119,149,898,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/-/k/-k8iqz_hbmu.png,2025-12-21 14:50:47,2025-12-22 16:55:38
424,4445,Kelvin Steelborne,Steelborne,Inazuma Eleven: Victory Road,Tensión,DF,Mountain,116,120,123,133,138,119,149,898,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/b/k/bkcipvzijqu.png,2025-12-21 14:50:47,2025-12-22 16:55:38
425,4442,Lycus Foxworth,Foxworth,Inazuma Eleven: Victory Road,Brecha,DF,Forest,116,120,123,133,138,119,149,898,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/5/p/5p1hyyizugu.png,2025-12-21 14:50:47,2025-12-22 16:55:38
426,3709,Said Ashraf,Ashraf,,Afinidad,FW,Mountain,159,151,137,113,109,109,120,898,,,,https://dxi4wb638ujep.cloudfront.net/1/k/t/2/t2g03bfqknc.png,2025-12-21 14:50:46,2026-01-07 15:51:44
427,4439,Meridia Althoff,Althoff,Inazuma Eleven: Victory Road,Justicia,DF,Wind,116,120,123,133,138,119,149,898,Middle School,Female,Player,https://dxi4wb638ujep.cloudfront.net/1/k/k/g/kgd6bu8l8z8.png,2025-12-21 14:50:47,2025-12-22 16:55:38
428,3714,Napa Rattana,Rattana,,Justicia,DF,Forest,116,120,123,133,138,119,149,898,,,,https://dxi4wb638ujep.cloudfront.net/1/k/c/_/c__vamvvpom.png,2025-12-21 14:50:46,2026-01-07 17:35:41
429,4437,Juno Hundertmark,Hundertmark,Inazuma Eleven: Victory Road,Unknown,DF,Wind,116,120,123,133,138,119,149,898,Middle School,Female,Coordinator,https://dxi4wb638ujep.cloudfront.net/1/k/o/y/oyxxlfats7e.png,2025-12-21 14:50:47,2025-12-22 18:07:11
430,4434,Lemmy Stretchen,Stretchen,Inazuma Eleven: Victory Road,Justicia,DF,Fire,116,120,123,133,138,119,149,898,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/-/k/-k8iqz_hbmu.png,2025-12-21 14:50:47,2025-12-22 18:07:11
431,4433,Kelvin Steelborne,Steelborne,Inazuma Eleven: Victory Road,Afinidad,DF,Mountain,116,120,123,133,138,119,149,898,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/b/k/bkcipvzijqu.png,2025-12-21 14:50:47,2025-12-22 18:07:11
432,4430,Lycus Foxworth,Foxworth,Inazuma Eleven: Victory Road,Justicia,DF,Forest,116,120,123,133,138,119,149,898,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/5/p/5p1hyyizugu.png,2025-12-21 14:50:47,2025-12-21 14:50:47
433,4427,Meridia Althoff,Althoff,Inazuma Eleven: Victory Road,Brecha,DF,Wind,116,120,123,133,138,119,149,898,Middle School,Female,Player,https://dxi4wb638ujep.cloudfront.net/1/k/k/g/kgd6bu8l8z8.png,2025-12-21 14:50:47,2025-12-22 18:07:10
434,4426,Marisol Cavallo,Cavallo,Inazuma Eleven: Victory Road,Tensión,DF,Fire,116,120,123,133,138,119,149,898,Middle School,Female,Player,https://dxi4wb638ujep.cloudfront.net/1/k/b/n/bnrul2vxkgk.png,2025-12-21 14:50:47,2025-12-22 18:07:10
435,4425,Amelia Rainwalker,Amelia,Inazuma Eleven: Victory Road,Justicia,DF,Wind,116,120,123,133,138,119,149,898,Middle School,Female,Player,https://dxi4wb638ujep.cloudfront.net/1/k/q/p/qpgpijjtjtm.png,2025-12-21 14:50:47,2025-12-22 18:07:10
436,4422,Charis Benzaie,Benzaie,Inazuma Eleven: Victory Road,Juego Sucio,DF,Mountain,116,120,123,133,138,119,149,898,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/i/b/ibem1nuj518.png,2025-12-21 14:50:47,2025-12-21 14:50:47
437,4421,Winsor Compete,Winsor,Inazuma Eleven: Victory Road,Brecha,DF,Mountain,116,120,123,133,138,119,149,898,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/7/i/7iyb2rafrau.png,2025-12-21 14:50:47,2025-12-21 14:50:47
438,3733,Domitri Sobirov,Domitri,,Afinidad,FW,Mountain,159,151,137,113,109,109,120,898,,,,https://dxi4wb638ujep.cloudfront.net/1/k/1/b/1ba0pzhcsxu.png,2025-12-21 14:50:46,2026-01-07 15:52:16
439,4044,Haniwa Pawlo,Hanipawlo,,Afinidad,DF,Fire,116,120,123,133,138,119,149,898,,,,https://dxi4wb638ujep.cloudfront.net/1/k/j/p/jpnnimvmszu.png,2025-12-21 14:50:46,2026-01-07 15:37:20
440,4042,Hubert Iger,Iger,,Brecha,FW,Mountain,159,151,137,113,109,109,120,898,,,,https://dxi4wb638ujep.cloudfront.net/1/k/y/i/yi1z2ugukgm.png,2025-12-21 14:50:46,2026-01-07 17:54:32
441,4041,Biffy Sausse,Biffy,,Afinidad,DF,Mountain,116,120,123,133,138,119,149,898,,,,https://dxi4wb638ujep.cloudfront.net/1/k/w/p/wpyvy3u4pmm.png,2025-12-21 14:50:46,2026-01-07 17:54:19
442,3747,Ogar Circes,Ogar,,Afinidad,DF,Mountain,116,120,123,133,138,119,149,898,,,,https://dxi4wb638ujep.cloudfront.net/1/k/2/k/2kf8i_utu7c.png,2025-12-21 14:50:46,2026-01-07 15:52:29
443,3773,Bala Gasgula,Gasgula,,Contraataque,FW,Fire,159,151,137,113,109,109,120,898,,,,https://dxi4wb638ujep.cloudfront.net/1/k/s/m/smff62aqvf8.png,2025-12-21 14:50:46,2026-01-07 17:59:32
444,3850,Globulus Ava,Ava,,Contraataque,DF,Fire,116,120,123,133,138,119,149,898,,,,https://dxi4wb638ujep.cloudfront.net/1/k/a/a/aa6woqx-od8.png,2025-12-21 14:50:46,2026-01-07 17:32:51
445,3847,Globulus Ava,Ava,,Juego Sucio,DF,Fire,116,120,123,133,138,119,149,898,,,,https://dxi4wb638ujep.cloudfront.net/1/k/k/3/k3ww_3_rnks.png,2025-12-21 14:50:46,2026-01-07 17:04:05
446,3844,Miriam Sharpe,Keenan's Mom,,Brecha,FW,Mountain,159,151,137,113,109,109,120,898,,,,https://dxi4wb638ujep.cloudfront.net/1/k/7/f/7fb3sizrgxe.png,2025-12-21 14:50:46,2026-01-07 15:43:46
447,3834,Chip Flashman,Chip,,Tensión,FW,Wind,159,151,137,113,109,109,120,898,,,,https://dxi4wb638ujep.cloudfront.net/1/k/s/7/s7ksd3xiloc.png,2025-12-21 14:50:46,2026-01-07 17:55:03
448,3833,Skip Flashman,Skip,,Juego Sucio,DF,Wind,116,120,123,133,138,119,149,898,,,,https://dxi4wb638ujep.cloudfront.net/1/k/j/t/jtvnwixyib0.png,2025-12-21 14:50:46,2026-01-07 17:54:49
449,3804,Despina Lux,Despina,,Brecha,FW,Mountain,159,151,137,113,109,109,120,898,,,,https://dxi4wb638ujep.cloudfront.net/1/k/d/x/dxgyle7gwom.png,2025-12-21 14:50:46,2026-01-07 16:58:26
450,3816,Circulus Corona,Circulus,,Tensión,FW,Fire,159,151,137,113,109,109,120,898,,,,https://dxi4wb638ujep.cloudfront.net/1/k/1/0/10v5dpjfhns.png,2025-12-21 14:50:46,2026-01-05 19:11:51
